f(t)

T_MIN    0
T_MAX    1.6678204759907604e-009
NUM_T    2001
DELTA_T  8.3391023799538018e-013

0	0	2.1853871678358339e-021
1	8.3391023799538018e-013	4.4257939329202558e-021
2	1.6678204759907604e-012	6.7141555084866383e-021
3	2.5017307139861403e-012	9.0428058162216078e-021
4	3.3356409519815207e-012	1.1403480501077196e-020
5	4.1695511899769011e-012	1.3787322893781917e-020
6	5.0034614279722807e-012	1.6184893048279956e-020
7	5.837371665967661e-012	1.8586179973305889e-020
8	6.6712819039630414e-012	2.0980617168289234e-020
9	7.5051921419584218e-012	2.3357101563772804e-020
10	8.3391023799538022e-012	2.5704015955519334e-020
11	9.1730126179491825e-012	2.8009255009472252e-020
12	1.0006922855944561e-011	3.0260254901740547e-020
13	1.0840833093939942e-011	3.2307439945812524e-020
14	1.1674743331935322e-011	3.4133994309392762e-020
15	1.2508653569930702e-011	3.5723196375976237e-020
16	1.3342563807926083e-011	3.7058500853633708e-020
17	1.4176474045921463e-011	3.8123624422856079e-020
18	1.5010384283916844e-011	3.8902634705741129e-020
19	1.5844294521912222e-011	3.9380042311608398e-020
20	1.6678204759907604e-011	3.9540895686704783e-020
21	1.7512114997902983e-011	3.9234394935458148e-020
22	1.8346025235898365e-011	3.8443837776976352e-020
23	1.9179935473893744e-011	3.71550243056815e-020
24	2.0013845711889123e-011	3.5357108215921104e-020
25	2.0847755949884505e-011	3.318113702232764e-020
26	2.1681666187879883e-011	3.0632460478502973e-020
27	2.2515576425875265e-011	2.7717101118453383e-020
28	2.3349486663870644e-011	2.4450200661039717e-020
29	2.4183396901866026e-011	2.055723086678467e-020
30	2.5017307139861405e-011	1.6040297085634899e-020
31	2.5851217377856787e-011	1.0882656647132892e-020
32	2.6685127615852166e-011	5.0851272941664864e-021
33	2.7519037853847544e-011	-9.3969786680481401e-022
34	2.8352948091842926e-011	-7.1587279776728708e-021
35	2.9186858329838308e-011	-1.3541744713003945e-020
36	3.0020768567833687e-011	-2.0042831311907462e-020
37	3.0854678805829066e-011	-2.6653174392635422e-020
38	3.1688589043824445e-011	-3.3343517130784144e-020
39	3.252249928181983e-011	-4.0131289852824842e-020
40	3.3356409519815209e-011	-4.7003272594160168e-020
41	3.4190319757810587e-011	-5.3980790907303162e-020
42	3.5024229995805966e-011	-6.104756282154466e-020
43	3.5858140233801345e-011	-6.8233281291853133e-020
44	3.669205047179673e-011	-7.5517075122507182e-020
45	3.7525960709792109e-011	-8.2950654621656038e-020
46	3.8359870947787488e-011	-9.0494651246818809e-020
47	3.9193781185782866e-011	-9.817915112757323e-020
48	4.0027691423778245e-011	-1.0593959748635052e-019
49	4.086160166177363e-011	-1.1392406444324442e-019
50	4.1695511899769009e-011	-1.220794934463041e-019
51	4.2529422137764388e-011	-1.3042614175398249e-019
52	4.3363332375759767e-011	-1.3890445747526685e-019
53	4.4197242613755152e-011	-1.4759319767315299e-019
54	4.5031152851750531e-011	-1.5637959692178313e-019
55	4.5865063089745909e-011	-1.6459441117407811e-019
56	4.6698973327741288e-011	-1.7213734722334376e-019
57	4.7532883565736667e-011	-1.7862266383543431e-019
58	4.8366793803732052e-011	-1.8402137791922168e-019
59	4.9200704041727431e-011	-1.8882021465807016e-019
60	5.003461427972281e-011	-1.9296161150681567e-019
61	5.0868524517718189e-011	-1.9642082729155376e-019
62	5.1702434755713574e-011	-1.9910721949077759e-019
63	5.2536344993708953e-011	-2.0087481531691629e-019
64	5.3370255231704331e-011	-2.0167017998724325e-019
65	5.420416546969971e-011	-2.0144259394974893e-019
66	5.5038075707695089e-011	-2.0013660254736829e-019
67	5.5871985945690474e-011	-1.9765809507472143e-019
68	5.6705896183685853e-011	-1.939481428488723e-019
69	5.7539806421681232e-011	-1.8892727476034017e-019
70	5.8373716659676617e-011	-1.8256804145595956e-019
71	5.9207626897671996e-011	-1.7496980539000715e-019
72	6.0041537135667374e-011	-1.6610417705018873e-019
73	6.0875447373662753e-011	-1.5594373449433171e-019
74	6.1709357611658132e-011	-1.4444874143546228e-019
75	6.2543267849653511e-011	-1.3161447253052306e-019
76	6.3377178087648889e-011	-1.1741888031964897e-019
77	6.4211088325644268e-011	-1.018878371533425e-019
78	6.504499856363966e-011	-8.5019240744907742e-020
79	6.5878908801635039e-011	-6.6842622362930998e-020
80	6.6712819039630417e-011	-4.7373168965582028e-020
81	6.7546729277625796e-011	-2.6646828408076245e-020
82	6.8380639515621175e-011	-4.6899528289853131e-021
83	6.9214549753616554e-011	1.8457568644889952e-020
84	7.0048459991611932e-011	4.2764420892870917e-020
85	7.0882370229607311e-011	6.8179420693328887e-020
86	7.171628046760269e-011	9.4664824300123397e-020
87	7.2550190705598082e-011	1.221517663253421e-019
88	7.338410094359346e-011	1.5056741369030624e-019
89	7.4218011181588839e-011	1.7984204344437997e-019
90	7.5051921419584218e-011	2.0988219900655054e-019
91	7.5885831657579597e-011	2.4061420025303687e-019
92	7.6719741895574975e-011	2.7192605476103249e-019
93	7.7553652133570354e-011	3.0375805505983582e-019
94	7.8387562371565733e-011	3.3598896320229334e-019
95	7.9221472609561112e-011	3.6838990014607123e-019
96	8.005538284755649e-011	4.0083326121636448e-019
97	8.0889293085551882e-011	4.331415764376747e-019
98	8.1723203323547261e-011	4.6517349468500157e-019
99	8.255711356154264e-011	4.9674508166485143e-019
100	8.3391023799538018e-011	5.2768808285473628e-019
101	8.4224934037533397e-011	5.5785904087657705e-019
102	8.5058844275528776e-011	5.8707108653928135e-019
103	8.5892754513524155e-011	6.1537990219684119e-019
