f(t)

T_MIN    0
T_MAX    3.3356409519815208e-009
NUM_T    2001
DELTA_T  1.6678204759907604e-012

0	0	0
1	1.6678204759907604e-012	0
2	3.3356409519815207e-012	0
3	5.0034614279722807e-012	0
4	6.6712819039630414e-012	0
5	8.3391023799538022e-012	0
6	1.0006922855944561e-011	0
7	1.1674743331935322e-011	0
8	1.3342563807926083e-011	0
9	1.5010384283916844e-011	0
10	1.6678204759907604e-011	0
11	1.8346025235898365e-011	3.4869160633486731e-005
12	2.0013845711889123e-011	0.00010625050022560685
13	2.1681666187879883e-011	0.0001571825500057677
14	2.3349486663870644e-011	0.00018544469391692047
15	2.5017307139861405e-011	0.00020055170510695881
16	2.6685127615852166e-011	0.00020038069377870246
17	2.8352948091842926e-011	0.00019485280699559917
18	3.0020768567833687e-011	0.00018147645634280368
19	3.1688589043824445e-011	0.00016160540846958828
20	3.3356409519815209e-011	0.00013721636191985607
21	3.5024229995805966e-011	0.00011647770683393527
22	3.669205047179673e-011	0.00010384095328162129
23	3.8359870947787488e-011	9.7038341574472362e-005
24	4.0027691423778245e-011	8.8521689976593955e-005
25	4.1695511899769009e-011	7.8371872096246847e-005
26	4.3363332375759767e-011	6.4506394837590041e-005
27	4.5031152851750531e-011	1.6767890442385933e-005
28	4.6698973327741288e-011	-5.7874795526565631e-005
29	4.8366793803732052e-011	-0.00012990567817185199
30	5.003461427972281e-011	-0.00020072042732196478
31	5.1702434755713574e-011	-0.00028241334505565166
32	5.3370255231704331e-011	-0.0003731557486500151
33	5.5038075707695089e-011	-0.0004571218870854137
34	5.6705896183685853e-011	-0.00053321343705963864
35	5.8373716659676617e-011	-0.00060734367721561463
36	6.0041537135667374e-011	-0.00067921764030198003
37	6.1709357611658132e-011	-0.00074635451567645202
38	6.3377178087648889e-011	-0.00080560970927274318
39	6.504499856363966e-011	-0.00085440867410906227
40	6.6712819039630417e-011	-0.00089175098927996303
41	6.8380639515621175e-011	-0.00091765919125500373
42	7.0048459991611932e-011	-0.000928864190771764
43	7.171628046760269e-011	-0.00092244107554173441
44	7.338410094359346e-011	-0.00089835875376207319
45	7.5051921419584218e-011	-0.00085916436779604009
46	7.6719741895574975e-011	-0.00080343624805613882
47	7.8387562371565733e-011	-0.00072951964103420757
48	8.005538284755649e-011	-0.00063593894983509508
49	8.1723203323547261e-011	-0.00052680515100715251
50	8.3391023799538018e-011	-0.0003993485629448343
51	8.5058844275528776e-011	-0.00023407471062477338
52	8.6726664751519533e-011	-3.1840099815202422e-005
53	8.8394485227510304e-011	0.00019223496668893943
54	9.0062305703501061e-011	0.00043314639110773363
55	9.1730126179491819e-011	0.00070887190007917831
56	9.3397946655482576e-011	0.001013735319610096
57	9.5065767131473334e-011	0.0013099242428566285
58	9.6733587607464104e-011	0.0015967640128290127
59	9.8401408083454862e-011	0.0018801687284046111
60	1.0006922855944562e-010	0.002156107004373917
61	1.0173704903543638e-010	0.002417640032547571
62	1.0340486951142715e-010	0.0026603068243933881
63	1.0507268998741791e-010	0.0028868078788736001
64	1.0674051046340866e-010	0.0030918861657994274
65	1.0840833093939942e-010	0.0032719337600895008
66	1.1007615141539018e-010	0.003415881012013967
67	1.1174397189138095e-010	0.0035200085669074965
68	1.1341179236737171e-010	0.0035759703501407787
69	1.1507961284336246e-010	0.0035823578508255632
70	1.1674743331935323e-010	0.0035303640966487856
71	1.1841525379534399e-010	0.0033632890341268795
72	1.2008307427133475e-010	0.0030846895595781874
73	1.2175089474732551e-010	0.0027477644331300724
74	1.2341871522331626e-010	0.002350859014040843
75	1.2508653569930702e-010	0.0018741289192720021
76	1.2675435617529778e-010	0.0013166367577869664
77	1.2842217665128854e-010	0.00068010898960441579
78	1.3008999712727932e-010	-3.0952075521025358e-005
79	1.3175781760327008e-010	-0.00080659466634396058
80	1.3342563807926083e-010	-0.0016397171254564297
81	1.3509345855525159e-010	-0.0025220955064892319
82	1.3676127903124235e-010	-0.003438735215530766
83	1.3842909950723311e-010	-0.0043727702045984413
84	1.4009691998322386e-010	-0.0053161795636297235
85	1.4176474045921462e-010	-0.0062566594632351251
86	1.4343256093520538e-010	-0.0071781447901279657
87	1.4510038141119616e-010	-0.0080640803543635987
88	1.4676820188718692e-010	-0.0088928586821809229
89	1.4843602236317768e-010	-0.0096503764969632748
90	1.5010384283916844e-010	-0.010316133069171805
91	1.5177166331515919e-010	-0.010862156538350844
92	1.5343948379114995e-010	-0.011266082904811467
93	1.5510730426714071e-010	-0.011535375196062177
94	1.5677512474313147e-010	-0.011646462618816734
95	1.5844294521912222e-010	-0.011524574003771524
96	1.6011076569511298e-010	-0.011160530316279445
97	1.6177858617110376e-010	-0.010570099453347474
98	1.6344640664709452e-010	-0.0097512312313206631
99	1.6511422712308528e-010	-0.0087093674797930256
100	1.6678204759907604e-010	-0.0074382939639100329
101	1.6844986807506679e-010	-0.0059330781011115649
102	1.7011768855105755e-010	-0.0041972914794666041
103	1.7178550902704831e-010	-0.0022425657071964782
104	1.7345332950303907e-010	-7.8313009821620128e-005
105	1.7512114997902982e-010	0.0022735273435077778
106	1.7678897045502061e-010	0.0047843434462324762
107	1.7845679093101137e-010	0.0074197288581175913
108	1.8012461140700212e-010	0.010147451968347512
109	1.8179243188299288e-010	0.012963297307516563
110	1.8346025235898364e-010	0.015820679209514889
111	1.851280728349744e-010	0.018636731931945247
112	1.8679589331096515e-010	0.021353466573721849
113	1.8846371378695591e-010	0.023930632195026794
114	1.9013153426294667e-010	0.026322990243896852
115	1.9179935473893745e-010	0.028464935149562429
